,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
1|subject[47],-43.152,12.554,-66.651,-19.689,0.301,0.213,1743.0,1741.0,1751.0,2194.0,1.0
1|subject[48],-26.255,13.832,-51.421,-0.012,0.282,0.209,2414.0,2198.0,2429.0,2779.0,1.0
is_last|subject_sd,144.103,15.17,115.613,172.884,0.83,0.587,334.0,334.0,324.0,568.0,1.01
is_last|subject[0],-69.269,32.24,-131.896,-10.683,1.399,0.989,531.0,531.0,533.0,1350.0,1.0
is_last|subject[1],-29.706,30.59,-86.988,27.814,1.314,0.93,542.0,542.0,542.0,1334.0,1.0
is_last|subject[2],-48.564,31.092,-106.916,10.013,1.318,0.933,556.0,556.0,560.0,1214.0,1.0
is_last|subject[3],-36.764,29.881,-92.44,18.399,1.365,0.966,479.0,479.0,478.0,1282.0,1.0
is_last|subject[4],12.845,30.826,-45.676,69.181,1.276,0.903,584.0,584.0,583.0,1227.0,1.0
is_last|subject[5],-60.355,34.845,-127.982,2.276,1.363,0.964,654.0,654.0,654.0,1287.0,1.0
is_last|subject[6],-85.075,29.802,-142.827,-31.08,1.204,0.858,612.0,603.0,614.0,1166.0,1.0
is_last|subject[7],-4.187,28.782,-60.172,48.003,1.331,0.942,468.0,468.0,466.0,1239.0,1.0
is_last|subject[8],513.998,25.226,463.311,557.402,1.372,0.973,338.0,337.0,338.0,797.0,1.0
is_last|subject[9],-134.776,32.176,-194.41,-73.834,1.397,0.988,530.0,530.0,532.0,1276.0,1.0
is_last|subject[10],-8.919,29.365,-62.297,47.94,1.348,0.954,474.0,474.0,472.0,1250.0,1.0
is_last|subject[11],-150.916,33.655,-213.566,-87.532,1.347,0.953,624.0,624.0,622.0,1454.0,1.0
is_last|subject[12],417.841,25.241,370.174,465.639,1.293,0.915,381.0,381.0,383.0,681.0,1.0
is_last|subject[13],-84.674,32.462,-145.136,-22.931,1.247,0.882,677.0,677.0,680.0,1629.0,1.0
is_last|subject[14],61.006,28.272,12.073,118.003,1.348,0.954,440.0,440.0,441.0,1229.0,1.0
is_last|subject[15],-92.075,35.321,-161.24,-28.992,1.16,0.821,926.0,926.0,926.0,1574.0,1.0
is_last|subject[16],47.073,28.603,-8.006,98.501,1.347,0.953,451.0,451.0,451.0,1053.0,1.0
is_last|subject[17],436.216,25.332,387.903,482.997,1.331,0.942,362.0,362.0,361.0,777.0,1.0
is_last|subject[18],-69.354,37.107,-139.227,2.654,1.397,0.988,706.0,706.0,711.0,1423.0,1.0
is_last|subject[19],106.111,27.356,55.053,156.421,1.302,0.921,441.0,441.0,442.0,1106.0,1.0
